number_people,timestamp,day_of_week,is_weekend,is_holiday,apparent_temperature,temperature,is_start_of_semester
45,74416,5,1,0,58.76,58.76,0
18,3615,1,0,0,56.5,56.5,0
23,28213,4,0,0,52.19,52.19,0
63,59413,5,1,0,58.19,58.19,0
59,46218,3,0,0,58.89,58.89,1
65,52815,0,0,1,58.19,58.19,1
9,22814,2,0,0,57.44,57.44,0
53,64220,0,0,0,56.77,56.77,1
43,46817,2,0,0,63.97,63.97,0
55,74416,5,1,0,53.24,53.24,1
55,77412,6,1,0,57,57,0
23,34810,5,1,0,62.96,62.96,0
82,81613,1,0,0,52.05,52.05,0
47,33612,2,0,0,65.24,65.24,0
37,30613,2,0,0,61.95,61.95,0
49,85812,2,0,0,64.77,64.77,0
24,52215,1,0,0,59.7,59.7,0
29,52212,1,0,0,57.42,57.42,0
75,64823,4,0,0,66,66,0
62,73814,2,0,0,76.88,76.88,0
38,57618,6,1,0,51.24,51.24,0
46,64813,0,0,0,57.97,57.97,0
30,28816,3,0,0,56.2,56.2,0
33,49213,5,1,0,49.49,49.49,0
66,66613,3,0,0,64.27,64.27,1
72,63012,5,1,0,65.8,65.8,1
55,69612,0,0,0,51.8,51.8,0
45,46816,1,0,0,66.8,66.8,0
35,79217,5,1,0,67.94,67.94,0
0,19814,5,1,0,55.73,55.73,0
21,22812,1,0,0,63.73,63.73,0
67,73212,0,0,0,65.77,65.77,0
53,75016,5,1,0,68.55,68.55,0
58,69611,5,1,0,57.73,57.73,0
0,85212,5,1,0,48.33,49.27,0
0,79214,6,1,0,51.49,51.49,0
62,62412,2,0,0,60.5,60.5,0
1,14,5,1,0,56.97,56.97,0
40,75619,6,1,0,52.35,52.35,0
85,81614,0,0,0,57,57,0
31,37815,1,0,0,52.68,52.68,0
50,1212,4,0,0,62.24,62.24,0
74,66011,4,0,0,57.59,57.59,0
9,3015,0,0,0,51.47,51.47,0
68,84616,0,0,0,53.47,53.47,0
64,37211,5,1,0,65.8,65.8,1
12,28814,5,1,0,52.19,52.19,0
61,67817,1,0,0,68.8,68.8,0
32,27015,0,0,0,54.51,54.51,0
59,56413,0,0,0,61.16,61.16,0
56,48615,0,0,0,69.19,69.19,0
123,60027,1,0,0,57.77,57.77,1
40,78620,6,1,0,60.46,60.46,0
14,23413,3,0,0,56.9,56.9,0
49,50414,5,1,0,61.37,61.37,0
43,58816,3,0,0,59.42,59.42,0
25,33613,6,1,0,59.67,59.67,0
57,39014,3,0,0,64.7,64.7,1
62,56413,0,0,0,55.09,55.09,0
25,25217,4,0,0,58.77,58.77,0
64,64817,0,0,0,65.98,65.98,0
98,78617,2,0,0,54.49,54.49,1
53,60023,2,0,0,81.61,81.61,0
48,31816,1,0,0,59.51,59.51,0
42,73214,4,0,0,59.24,59.24,0
53,64219,3,0,0,61,61,0
52,53420,2,0,0,63.28,63.28,0
54,81616,5,1,0,53.24,53.24,1
0,26413,6,1,0,55.49,55.49,0
56,77413,5,1,0,53.24,53.24,1
34,34215,2,0,0,57.8,57.8,0
59,75617,3,0,0,53.04,53.04,0
76,37813,4,0,0,63.35,63.35,1
51,37813,1,0,0,70.86,70.86,0
52,55213,2,0,0,67.47,67.47,0
35,30613,4,0,0,62.27,62.27,0
63,64215,3,0,0,67.19,67.19,0
66,50420,2,0,0,60.64,60.64,1
38,63613,6,1,0,66.73,66.73,0
57,78627,5,1,0,55.49,55.49,0
22,54020,0,0,0,54.44,54.44,0
58,54014,3,0,0,56.28,56.28,0
40,39015,4,0,0,52.46,52.46,0
40,33615,2,0,0,57.8,57.8,0
34,34811,0,0,0,62.72,62.72,0
11,45015,6,1,0,54.2,54.2,0
2,70214,2,0,0,45.45,47.8,0
39,64815,6,1,0,58.24,58.24,0
59,71413,0,0,0,55,55,0
17,30012,5,1,0,53.69,53.69,1
1,1814,5,1,0,55.24,55.24,0
13,84613,0,0,0,55.16,55.16,0
31,28813,3,0,0,61.28,61.28,0
30,37810,3,0,0,61.76,61.76,0
82,35419,2,0,0,52.04,52.04,1
38,75012,3,0,0,53.08,53.08,0
72,70213,4,0,0,61.77,61.77,0
0,1808,5,1,0,63,63,0
22,61080,0,0,0,62.06,62.06,0
26,27615,3,0,0,58.72,58.72,0
75,81016,3,0,0,57.26,57.26,1
89,58814,2,0,0,56.5,56.5,1
65,57614,3,0,0,65,65,0
21,27017,3,0,0,54.49,54.49,0
98,72015,0,0,0,64.53,64.53,0
63,49817,2,0,0,54.45,54.45,1
51,70813,5,1,0,61.17,61.17,0
98,62412,1,0,0,60,60,0
23,84617,0,0,0,54.24,54.24,0
90,82815,2,0,0,64.24,64.24,0
69,70213,6,1,0,76.14,76.14,0
26,61217,5,1,0,77.32,77.32,0
2,85217,5,1,0,53,53,1
18,24016,2,0,0,54.45,54.45,0
0,27042,2,0,0,53.96,53.96,0
57,60027,5,1,0,79.88,79.88,0
65,76813,1,0,0,54.58,54.58,0
35,59414,2,0,0,43.65,46.8,0
0,54013,4,0,0,51.73,51.73,0
43,33611,4,0,0,63.24,63.24,0
5,28214,6,1,0,56.45,56.45,0
0,21613,5,1,0,54,54,0
0,51612,3,0,0,53.7,53.7,0
59,51611,4,0,0,54,54,0
67,84612,2,0,0,64,64,1
1,28213,5,1,0,59.28,59.28,0
36,73875,4,0,0,68.8,68.8,0
1,19814,1,0,0,50.55,50.55,0
35,70818,1,0,0,51.97,51.97,0
42,46214,3,0,0,56.35,56.35,0
103,62412,3,0,0,74.34,74.34,0
26,49216,6,1,0,53.73,53.73,0
55,15,3,0,0,63.53,63.53,0
51,41426,3,0,0,63.09,63.09,0
43,32415,4,0,0,63.24,63.24,0
107,64223,1,0,0,56.53,56.53,1
85,75615,1,0,0,52.51,52.51,0
65,54014,4,0,0,69.98,69.98,0
64,59507,5,1,0,62.75,62.75,0
56,81617,1,0,0,56.33,56.33,0
48,37212,6,1,0,57.73,57.73,0
42,64815,5,1,0,59.31,59.31,0
31,81012,3,0,0,52.28,52.28,0
51,39613,6,1,0,65.13,65.13,0
20,43215,6,1,0,62.34,62.34,0
17,36019,5,1,0,46.34,48.8,0
53,55818,4,0,0,55.97,55.97,0
44,41422,6,1,0,65.38,65.38,0
60,45616,3,0,0,61.41,61.41,0
69,76814,6,1,0,57.73,57.73,0
52,50423,2,0,0,72.15,72.15,0
40,75077,4,0,0,68.8,68.8,0
40,52814,5,1,0,61,61,0
80,78014,1,0,0,54.58,54.58,0
83,64214,0,0,0,79.35,79.35,1
32,59413,5,1,0,60.78,60.78,0
37,39018,6,1,0,64.72,64.72,0
41,36024,4,0,0,55.65,55.65,0
98,81012,2,0,0,66.58,66.58,0
38,31216,3,0,0,54.45,54.45,0
31,58814,6,1,0,64.26,64.26,0
45,54013,6,1,0,57.97,57.97,0
52,39619,1,0,0,61.73,61.73,0
41,57612,4,0,0,63.47,63.47,0
3,21016,2,0,0,61.04,61.04,0
64,81613,0,0,0,64.59,64.59,0
81,68416,2,0,0,64.01,64.01,0
56,81613,6,1,0,52.33,52.33,0
68,67815,4,0,0,57.76,57.76,0
77,73825,4,0,0,66.31,66.31,0
24,84608,3,0,0,64.49,64.49,0
3,67814,2,0,0,51.72,51.72,0
60,74410,2,0,0,67.24,67.24,0
45,49214,5,1,0,63.3,63.3,0
76,71415,2,0,0,64.04,64.04,0
77,67814,2,0,0,51.44,51.44,0
34,49227,3,0,0,56.58,56.58,0
49,1213,4,0,0,51.52,51.52,0
58,64814,6,1,0,65.8,65.8,1
88,74414,1,0,0,61.74,61.74,0
1,75012,6,1,0,50.97,50.97,0
0,20414,4,0,0,54.63,54.63,0
0,2413,5,1,0,51.27,51.27,0
65,77412,5,1,0,68.88,68.88,0
0,20414,1,0,0,55.76,55.76,0
49,43216,2,0,0,61.53,61.53,0
24,51615,6,1,0,61.62,61.62,0
7,2411,3,0,0,64.28,64.28,0
25,3024,4,0,0,57.22,57.22,1
34,34815,3,0,0,46.3,48.85,0
30,2415,3,0,0,60.72,60.72,0
34,82821,4,0,0,50.51,50.51,0
51,45618,2,0,0,60.33,60.33,0
15,24017,1,0,0,59.76,59.76,0
56,32420,0,0,0,45.86,49.69,0
4,20243,1,0,0,60.51,60.51,0
98,80411,0,0,0,63.49,63.49,0
0,2413,6,1,0,56.51,56.51,0
73,84014,2,0,0,60.24,60.24,0
2,85815,4,0,0,55.24,55.24,0
18,37815,2,0,0,56.87,56.87,0
27,57016,5,1,0,63.23,63.23,0
1,3013,5,1,0,54.8,54.8,0
29,27612,3,0,0,56.5,56.5,0
23,24616,1,0,0,50.1,50.1,1
44,45619,1,0,0,54.18,54.18,0
57,39618,2,0,0,63.04,63.04,0
64,40812,3,0,0,71.12,71.12,1
26,30621,1,0,0,62.55,62.55,0
70,49214,1,0,0,66.4,66.4,0
52,44414,4,0,0,57.37,57.37,0
62,70213,1,0,0,51.24,51.24,0
5,22815,1,0,0,52.54,52.54,0
47,33615,4,0,0,63.38,63.38,0
44,85213,1,0,0,49.69,49.69,0
45,50414,6,1,0,85.21,85.21,0
26,25215,3,0,0,64.73,64.73,0
2,73211,0,0,0,45.77,45.77,0
8,79219,5,1,0,47.24,47.24,0
0,28213,0,0,0,40.81,40.81,0
55,60616,6,1,0,64.47,64.47,0
14,23413,4,0,0,58.97,58.97,1
0,78013,4,0,0,46.95,47.81,0
40,63016,6,1,0,60.75,60.75,0
33,32422,2,0,0,55.32,55.32,0
51,84013,3,0,0,52.45,52.45,0
31,49816,6,1,0,54.72,54.72,0
58,42619,6,1,0,51.89,51.89,1
40,28814,4,0,0,60.04,60.04,1
3,1213,5,1,0,63.77,63.77,0
58,61218,5,1,0,54.24,54.24,1
91,63613,4,0,0,68.28,68.28,0
42,40815,6,1,0,56.97,56.97,0
76,79234,2,0,0,57.28,57.28,0
45,54014,3,0,0,56.96,56.96,0
51,75618,4,0,0,54,54,0
53,70212,2,0,0,50.11,50.11,0
0,36014,4,0,0,44.13,47.45,0
22,2413,1,0,0,60.2,60.2,0
57,39033,2,0,0,54.95,54.95,0
0,54014,3,0,0,55.05,55.05,0
73,66617,0,0,0,55.72,55.72,0
0,66011,3,0,0,43.83,47.27,0
63,39622,4,0,0,57.08,57.08,1
33,37210,0,0,0,67.83,67.83,0
28,82215,6,1,0,52.16,52.16,0
31,69614,5,1,0,60.77,60.77,0
43,78010,3,0,0,62,62,0
53,46216,3,0,0,65.33,65.33,0
6,3020,2,0,0,51.49,51.49,0
21,49813,5,1,0,52.26,52.26,0
1,19814,0,0,0,51,51,0
0,19212,1,0,0,61.8,61.8,0
27,75016,6,1,0,52,52,0
52,45013,2,0,0,61.53,61.53,0
58,37213,6,1,0,59.01,59.01,0
61,49826,1,0,0,52.19,52.19,1
85,79216,3,0,0,62.1,62.1,0
45,69612,6,1,0,53.51,53.51,0
0,85815,2,0,0,56.05,56.05,0
38,33613,0,0,1,63.24,63.24,0
62,62418,3,0,0,63.51,63.51,0
44,45612,5,1,0,55.32,55.32,0
30,39621,3,0,0,56.61,56.61,0
69,70813,6,1,0,76.14,76.14,0
31,79213,3,0,0,52.28,52.28,0
39,52812,5,1,0,62.04,62.04,0
27,1212,2,0,0,63,63,1
84,62412,2,0,0,64.53,64.53,0
68,67814,6,1,0,61.26,61.26,0
83,66012,2,0,0,59.21,59.21,0
38,55212,5,1,0,61.18,61.18,0
57,35414,3,0,0,64.91,64.91,0
61,43217,0,0,0,70.57,70.57,0
49,39616,2,0,0,60.07,60.07,0
14,31212,3,0,0,50,50,0
35,28815,1,0,0,62.49,62.49,0
57,38413,3,0,0,59.88,59.88,0
62,43214,6,1,0,65.8,65.8,1
80,70212,0,0,0,58.76,58.76,0
78,62412,4,0,0,65.8,65.8,1
30,27015,4,0,0,59,59,0
50,66613,6,1,0,64,64,0
47,66008,4,0,0,62,62,0
27,31217,0,0,0,63.53,63.53,0
40,45015,3,0,0,58.78,58.78,0
25,27016,3,0,0,60.53,60.53,0
35,79215,5,1,0,56.2,56.2,0
35,48038,1,0,0,58.45,58.45,0
39,55839,1,0,0,60.94,60.94,0
115,76811,2,0,0,62.01,62.01,0
33,36016,2,0,0,62.05,62.05,0
51,55213,3,0,0,58.1,58.1,0
88,61214,1,0,0,58.28,58.28,0
31,32412,0,0,0,66.71,66.71,0
27,34210,3,0,0,62.72,62.72,0
52,37213,1,0,0,60.22,60.22,0
75,81011,1,0,0,57.32,57.32,0
54,34213,5,1,0,54.24,54.24,0
27,30015,0,0,0,63.53,63.53,0
34,28216,1,0,0,46.94,49.47,0
1,25219,5,1,0,52.45,52.45,1
54,39014,4,0,0,60,60,0
11,30011,6,1,0,56,56,0
2,28213,6,1,0,61.76,61.76,0
66,74413,1,0,0,64.69,64.69,0
76,61217,5,1,0,65.8,65.8,1
58,67220,3,0,0,58.05,58.05,0
27,31222,4,0,0,51.52,51.52,0
45,51622,2,0,0,57,57,0
66,64820,2,0,0,62.68,62.68,0
59,41413,4,0,0,66.99,66.99,0
114,78016,2,0,0,53.51,53.51,1
47,75614,5,1,0,56.49,56.49,0
23,44413,6,1,0,55.22,55.22,0
62,85217,3,0,0,59,59,0
3,22812,1,0,0,58.97,58.97,0
68,56412,3,0,0,66.17,66.17,0
68,62415,0,0,0,64,64,0
2,27013,6,1,0,56.45,56.45,0
0,25214,6,1,0,37.09,39.87,0
85,74412,3,0,0,64.74,64.74,0
32,67214,3,0,0,47.28,49.11,0
68,66013,0,0,0,56.73,56.73,0
38,52217,3,0,0,65.34,65.34,0
32,45616,5,1,0,55.49,55.49,0
65,62413,2,0,0,59.39,59.39,0
48,33614,0,0,0,55.65,55.65,0
20,31818,4,0,0,54.94,54.94,0
65,85814,2,0,0,61,61,0
57,61214,5,1,0,60.05,60.05,0
24,31818,3,0,0,55,55,0
52,57618,3,0,0,69.35,69.35,0
65,79215,1,0,0,56.22,56.22,0
50,74414,6,1,0,64,64,0
57,57615,3,0,0,69.83,69.83,0
11,26709,3,0,0,62.22,62.22,0
72,85214,0,0,0,53.51,53.51,0
51,74412,6,1,0,45.98,50,0
40,52219,3,0,0,60.61,60.61,0
41,34814,1,0,0,62.88,62.88,0
59,81013,5,1,0,56.24,56.24,0
67,59412,2,0,0,54.26,54.26,0
25,48616,5,1,0,73.41,73.41,0
47,36016,2,0,0,54.55,54.55,0
34,55214,6,1,0,57.86,57.86,0
62,73813,2,0,0,59.95,59.95,0
1,23412,1,0,0,58.97,58.97,0
31,56417,3,0,0,52.66,52.66,0
58,84617,0,0,0,57.27,57.27,0
58,46815,1,0,0,60.47,60.47,0
1,55812,3,0,0,55.05,55.05,0
60,67822,3,0,0,58.05,58.05,0
62,46814,5,1,0,54,54,0
14,3615,2,0,0,56.76,56.76,0
33,27613,3,0,0,63.28,63.28,0
48,1213,1,0,0,52.24,52.24,0
44,82815,4,0,0,61.73,61.73,0
43,34815,2,0,0,68.09,68.09,0
41,32425,1,0,0,51.91,51.91,0
39,34211,4,0,0,61.54,61.54,0
1,3013,5,1,0,62.82,62.82,0
43,46218,1,0,0,59.33,59.33,0
0,21017,5,1,0,55.56,55.56,1
42,55812,1,0,0,55.01,55.01,0
51,45617,5,1,0,56.8,56.8,0
87,63607,1,0,0,72.77,72.77,0
37,50414,4,0,0,61.91,61.91,0
1,16,5,1,0,48.05,49.99,0
45,54037,2,0,0,56.68,56.68,0
109,62412,4,0,0,58.73,58.73,0
0,21015,4,0,0,54.28,54.28,0
60,60014,2,0,0,65.7,65.7,0
0,21614,6,1,0,50.99,50.99,0
34,31219,2,0,0,62.72,62.72,0
67,64216,0,0,0,66.92,66.92,0
70,84612,2,0,0,63.8,63.8,0
41,76812,6,1,0,60.75,60.75,0
34,44413,6,1,0,51.32,51.32,0
26,54020,5,1,0,67.26,67.26,0
4,21018,3,0,0,54.8,54.8,0
103,63013,1,0,0,58.28,58.28,0
62,76807,0,0,0,63.73,63.73,0
31,53414,0,0,0,58.04,58.04,0
66,66016,1,0,0,60.32,60.32,0
49,73213,6,1,0,56.55,56.55,0
54,63613,4,0,0,54.05,54.05,0
52,57022,1,0,0,58.22,58.22,0
62,85217,2,0,0,52.27,52.27,1
35,42614,6,1,0,53.97,53.97,0
0,81011,4,0,0,48.77,48.77,0
65,74414,4,0,0,61,61,0
20,27015,3,0,0,47.76,47.76,0
53,73813,6,1,0,64,64,0
65,81015,0,0,0,55,55,0
58,43216,4,0,0,59.8,59.8,0
0,25215,1,0,0,42.61,42.61,0
59,78013,4,0,0,56.67,56.67,0
53,69612,5,1,0,61.17,61.17,0
38,31215,4,0,0,62.24,62.24,0
41,34213,3,0,0,61.97,61.97,0
17,31218,4,0,0,54.94,54.94,0
38,35420,0,0,0,52.74,52.74,0
57,68427,2,0,0,80.83,80.83,0
36,60014,1,0,0,57.96,57.96,0
21,22813,1,0,0,56,56,1
55,40815,4,0,0,56.65,56.65,0
69,70814,3,0,0,76.28,76.28,1
47,42615,0,0,0,54.93,54.93,0
82,59435,4,0,0,68,68,0
28,73815,0,0,0,55.53,55.53,0
64,61216,2,0,0,52.24,52.24,0
73,68416,3,0,0,64.37,64.37,0
64,79215,6,1,0,52.33,52.33,0
57,73808,1,0,0,64.7,64.7,0
70,77413,1,0,0,63.49,63.49,0
37,85815,3,0,0,52.45,52.45,0
50,84607,0,0,0,61.72,61.72,0
67,76814,2,0,0,60.22,60.22,0
28,43217,5,1,0,62.95,62.95,0
57,63012,5,1,0,66.54,66.54,0
97,79215,3,0,0,64.76,64.76,0
1,19812,1,0,0,51.93,51.93,0
35,39019,1,0,0,52.68,52.68,0
49,52212,3,0,0,56.77,56.77,0
81,71413,1,0,0,57.49,57.49,0
61,55213,1,0,0,58.97,58.97,1
43,37214,1,0,0,54.8,54.8,0
61,58811,2,0,0,67,67,0
21,42014,5,1,0,61.01,61.01,0
92,66012,4,0,0,69.78,69.78,0
36,34211,6,1,0,52.77,52.77,0
28,28217,4,0,0,58.77,58.77,0
44,42013,5,1,0,60.7,60.7,0
57,74414,4,0,0,57.49,57.49,0
28,2413,0,0,0,51.78,51.78,0
35,72016,1,0,0,55.81,55.81,0
36,54029,1,0,0,65,65,0
33,17,4,0,0,55.33,55.33,0
35,38416,2,0,0,56.24,56.24,0
67,80411,2,0,0,64.22,64.22,1
52,37211,6,1,0,54.49,54.49,0
0,21016,5,1,0,43.55,45.72,0
50,84018,1,0,0,60,60,0
37,48616,2,0,0,57.91,57.91,0
76,66011,0,0,0,58.94,58.94,0
10,27615,1,0,0,51.24,51.24,0
18,3615,2,0,0,54.76,54.76,0
24,31813,6,1,0,55.37,55.37,0
43,70212,5,1,0,67.01,67.01,0
0,81612,6,1,0,51.49,51.49,0
69,75013,6,1,0,75.79,75.79,0
2,19214,4,0,0,57.65,57.65,0
32,84614,3,0,0,55.51,55.51,0
102,63013,6,1,0,72.94,72.94,1
55,66015,4,0,0,60,60,0
73,78613,6,1,0,64.22,64.22,0
71,58813,3,0,0,65.46,65.46,0
29,81616,5,1,0,57.24,57.24,0
29,27613,3,0,0,61.73,61.73,1
42,15,2,0,0,57.97,57.97,0
55,60014,5,1,0,56.04,56.04,0
42,28818,4,0,0,62.22,62.22,0
75,75012,0,0,0,56.24,56.24,0
57,34215,3,0,0,61.53,61.53,0
31,52212,5,1,0,55.26,55.26,0
89,78618,3,0,0,61.04,61.04,1
20,24014,1,0,0,50.1,50.1,1
92,63615,2,0,0,60.74,60.74,0
27,75014,3,0,0,58.81,58.81,0
57,69612,3,0,0,55.04,55.04,0
24,42015,6,1,0,54.39,54.39,0
53,70818,2,0,0,56.24,56.24,0
72,64952,3,0,0,58.05,58.05,0
25,54014,6,1,0,50.18,50.18,0
53,85218,3,0,0,61.8,61.8,0
7,27613,5,1,0,61.54,61.54,0
74,75013,0,0,0,64,64,0
8,64048,1,0,0,65.69,65.69,0
57,56414,0,0,0,61.42,61.42,0
38,48011,6,1,0,67.22,67.22,0
48,37215,5,1,0,58,58,0
57,70814,1,0,0,56.33,56.33,0
47,39016,2,0,0,57.77,57.77,0
0,78612,4,0,0,44.69,46.27,0
1,19812,0,0,0,62.53,62.53,0
44,85818,1,0,0,63,63,0
35,64213,2,0,0,52.24,52.24,0
44,39616,0,0,0,60.65,60.65,0
50,78614,6,1,0,60.75,60.75,0
38,28816,2,0,0,55.73,55.73,0
0,1809,6,1,0,63,63,0
39,60618,6,1,0,61.54,61.54,0
33,53414,6,1,0,59.5,59.5,0
0,84639,6,1,0,52.1,52.1,0
37,39614,6,1,0,64.22,64.22,0
57,75017,3,0,0,61.73,61.73,0
54,60617,5,1,0,57.82,57.82,0
27,53413,6,1,0,45.99,49.73,0
48,53413,3,0,0,65.26,65.26,1
79,59413,2,0,0,67.74,67.74,0
87,73211,0,0,0,65,65,0
0,85214,4,0,0,58.04,58.04,0
22,53411,5,1,0,52.73,52.73,0
43,55212,6,1,0,65.28,65.28,0
0,3619,6,1,0,52.51,52.51,1
12,31816,6,1,0,51.45,51.45,0
69,64213,6,1,0,58.7,58.7,0
18,46816,4,0,1,45.74,48.53,0
0,19812,1,0,0,54.05,54.05,0
17,34811,3,0,0,61.73,61.73,0
53,68415,6,1,0,58,58,0
56,42017,5,1,0,56.46,56.46,1
60,63013,5,1,0,66.77,66.77,0
56,55215,1,0,0,62,62,0
72,72016,3,0,0,61.75,61.75,0
71,70813,6,1,0,63.49,63.49,0
32,61221,4,0,1,44.89,46.8,0
95,67815,0,0,0,55.36,55.36,0
50,60624,2,0,0,81.61,81.61,0
67,37812,4,0,0,65.91,65.91,0
59,46820,2,0,0,76.42,76.42,0
55,38413,1,0,0,61.2,61.2,0
0,79213,4,0,0,43.63,46.3,0
16,31811,5,1,0,63,63,0
31,30613,0,0,0,45.71,47.03,0
13,23413,4,0,0,58.6,58.6,0
0,71414,5,1,0,49.05,49.05,0
92,69612,3,0,0,64.05,64.05,0
27,27015,3,0,0,60.93,60.93,0
58,73812,1,0,0,50.72,50.72,0
67,59412,1,0,0,66.96,66.96,0
28,74413,5,1,0,71.49,71.49,0
41,46215,2,0,0,42.88,46.22,0
28,24013,0,0,0,62.24,62.24,0
29,30015,1,0,0,56,56,0
67,63614,2,0,0,65.62,65.62,0
54,81615,5,1,0,53,53,1
81,70213,1,0,0,64.53,64.53,0
37,45012,5,1,0,55.32,55.32,0
69,42017,3,0,0,55.39,55.39,1
45,32414,0,0,0,69.65,69.65,1
42,51613,2,0,0,62.77,62.77,0
47,52816,0,0,1,70,70,0
46,46214,2,0,0,65.17,65.17,1
2,38415,4,0,1,45.28,46.42,0
20,3016,2,0,0,53.73,53.73,1
49,74408,6,1,0,62.93,62.93,0
76,63625,1,0,0,65.46,65.46,1
53,43216,0,0,0,65.28,65.28,0
70,57026,5,1,0,56.49,56.49,1
54,64214,3,0,0,61.54,61.54,0
52,76815,2,0,0,56.72,56.72,0
64,84013,6,1,0,42.91,49.27,1
48,82215,6,1,0,55.31,55.31,0
25,46212,3,0,0,52.73,52.73,0
49,57627,3,0,0,65.09,65.09,0
60,73816,0,0,0,56,56,0
23,74415,6,1,0,52,52,0
53,55212,0,0,0,61.16,61.16,0
27,46212,0,0,0,68.76,68.76,0
59,45012,0,0,0,76.95,76.95,1
0,21015,5,1,0,51.24,51.24,0
69,37212,5,1,0,56.24,56.24,1
1,19813,1,0,0,61.49,61.49,0
33,1814,1,0,0,59.02,59.02,0
31,68416,2,0,0,58.46,58.46,0
44,42016,0,0,0,67.14,67.14,0
29,78017,4,0,0,51.97,51.97,0
54,81015,1,0,0,54.49,54.49,0
0,2413,6,1,0,57,57,0
68,70212,5,1,0,63.28,63.28,0
59,46216,4,0,0,63.87,63.87,0
0,25213,6,1,0,42.72,46.46,0
55,79214,5,1,0,62.24,62.24,0
25,25215,0,0,0,59.88,59.88,0
62,82818,2,0,0,58.97,58.97,0
65,66009,2,0,0,65.73,65.73,0
47,34816,4,0,0,57.04,57.04,0
23,27614,4,0,0,61.54,61.54,0
14,32416,3,0,0,62.72,62.72,0
28,49817,6,1,0,53.73,53.73,0
54,31822,0,0,0,64.76,64.76,1
38,78616,0,0,0,55.72,55.72,0
43,57014,5,1,0,66.72,66.72,0
65,82821,2,0,0,64,64,1
52,78617,1,0,0,55.73,55.73,0
78,64814,0,0,0,56.45,56.45,0
27,34211,6,1,0,56.92,56.92,0
46,46214,3,0,0,63.89,63.89,0
44,35413,6,1,0,52.77,52.77,0
46,45013,1,0,0,61.35,61.35,0
0,3614,6,1,0,59.04,59.04,0
82,77414,2,0,0,64.69,64.69,0
61,81015,5,1,0,53,53,1
62,57616,1,0,0,70.16,70.16,0
44,49822,4,0,0,57.53,57.53,0
17,27617,4,0,0,51.24,51.24,0
61,48015,4,0,0,55.76,55.76,0
37,54022,3,0,0,62,62,0
41,37815,0,0,0,56.28,56.28,0
0,26411,6,1,0,66.91,66.91,0
17,3614,2,0,0,58.73,58.73,0
55,48031,2,0,0,62.44,62.44,0
74,64215,1,0,0,46.77,50,0
31,72016,6,1,0,56.24,56.24,0
14,30614,5,1,0,51.04,51.04,0
1,21013,6,1,0,61.24,61.24,0
57,56423,5,1,0,56.49,56.49,1
37,49811,5,1,0,67.11,67.11,0
25,52815,5,1,0,49.73,49.73,0
5,27013,6,1,0,56.86,56.86,0
37,60015,2,0,0,43.65,46.8,0
71,67223,3,0,0,56.45,56.45,0
25,34213,6,1,0,49.83,49.83,0
46,72016,6,1,0,56.49,56.49,0
36,54032,3,0,0,60.42,60.42,0
41,28815,1,0,0,65.38,65.38,0
52,72022,0,0,0,50.73,50.73,0
16,30012,5,1,0,60,60,0
60,44411,0,0,0,76.95,76.95,1
55,40818,1,0,0,60.39,60.39,0
39,57015,0,0,0,72.28,72.28,0
31,31214,4,0,0,54.22,54.22,0
11,63248,1,0,0,65.69,65.69,0
21,82818,5,1,0,68.67,68.67,0
25,32418,0,0,0,65.55,65.55,0
69,63013,2,0,0,60.53,60.53,0
30,53413,5,1,0,55.26,55.26,0
66,52815,1,0,0,59.7,59.7,0
44,70815,0,0,0,54.96,54.96,0
53,39014,4,0,0,65.01,65.01,0
15,81616,6,1,0,52.05,52.05,0
56,48612,2,0,0,61.45,61.45,0
40,49214,1,0,0,66.8,66.8,0
10,22814,0,0,0,55.33,55.33,0
54,69612,3,0,0,66.8,66.8,0
65,78614,0,0,1,62.19,62.19,0
13,30012,6,1,0,55.37,55.37,0
36,45616,3,0,0,63.26,63.26,0
61,45012,2,0,0,66.96,66.96,1
46,45613,6,1,0,66.51,66.51,0
56,59414,5,1,0,54.77,54.77,1
37,39017,0,0,0,54.18,54.18,0
30,56441,1,0,0,60.94,60.94,0
47,56413,0,0,0,56.64,56.64,0
3,27614,5,1,0,55.61,55.61,0
97,76813,2,0,0,65.03,65.03,0
18,23412,3,0,0,62.53,62.53,0
0,75013,2,0,0,51.51,51.51,0
0,45613,3,0,0,51.73,51.73,0
52,78613,4,0,0,62.97,62.97,0
54,70816,1,0,0,57.25,57.25,0
51,30014,3,0,0,57.18,57.18,0
1,63011,3,0,0,45.7,48,0
54,49814,1,0,0,62.97,62.97,0
72,64822,0,0,0,56.22,56.22,1
1,1816,5,1,0,58.49,58.49,0
31,30612,5,1,0,56.24,56.24,1
39,82215,4,0,0,61.51,61.51,0
44,85213,2,0,0,58.31,58.31,0
26,1814,0,0,0,55.73,55.73,0
52,53431,4,0,0,61.18,61.18,0
39,45017,3,0,0,61.95,61.95,0
15,24016,3,0,0,50.18,50.18,0
29,48014,1,0,0,57.66,57.66,0
43,33612,3,0,0,63.82,63.82,1
64,59414,1,0,0,61.77,61.77,0
44,48012,1,0,0,59.59,59.59,0
27,48015,4,0,0,61.99,61.99,0
66,79220,6,1,0,43.19,49.8,1
28,3013,1,0,0,60.2,60.2,0
66,70213,0,0,0,65.58,65.58,0
5,39012,1,0,0,46.55,47.72,0
90,73812,2,0,0,68.56,68.56,0
